Ticker,Volatility,NbWeek,Hurst,c
ADI,0.263215547195567,105,0.501413723282876,1.0549561929032945
FDX,0.26314977581410426,105,0.6101423869685383,0.9202899182709163
IRM,0.26206812652215566,105,0.8576651438885682,0.5307868804029255
ABNB,0.26038677770730345,105,0.4704487098645477,1.42577492272987
MLM,0.259968240581613,105,0.6464414728444582,0.9310789430921804
DLTR,0.2597884657183653,105,0.6331504857914505,1.0021275157626244
MET,0.2585393332011392,105,0.6540005470724085,0.7601035770452781
DHR,0.2584620992581346,105,0.501646882542091,1.0856331297457673
AIZ,0.257170733673705,105,0.7895903049852859,0.6039664980149653
AMGN,0.25687500673071695,105,0.5903985605703913,0.9886767563172809
UDR,0.2565822706021094,105,0.5374341955987257,1.1280725210680163
CNC,0.2564340150769873,105,0.37533639279019737,1.7589046084479243
EW,0.25583156489575287,105,0.3829133141555106,1.5746301735122314
XYL,0.25577453111770065,105,0.5340887042456198,1.084622977451977
NWS,0.2556931490112661,105,0.7016028983231545,0.7905277427036855
BBY,0.2554152765642086,105,0.5178543620293391,1.1659400705180942
INTU,0.2553600752280489,105,0.7172891654382282,0.6366480394003808
FAST,0.2549723813717876,105,0.7352931370735674,0.672456634752119
NWSA,0.2549205912311294,105,0.6748743153544365,0.8004779571388412
WAB,0.2549121969213169,105,0.6908853735441652,0.8733811144314336
JBHT,0.2548847431549021,105,0.3459453737336631,1.7783309852109845
PCAR,0.25401511776632396,105,0.6554922534080911,0.9747847951014446
MSCI,0.25394845401486854,105,0.35733734348626156,1.678822049963084
ALLE,0.2538793457913295,105,0.5089727458277176,1.1778942209931247
AMZN,0.25385731842270054,105,0.7752236718110221,0.706023039808222
CMI,0.25374312593820686,105,0.5669666344412823,0.9711627812279294
WST,0.2534275560090198,105,0.5446039969226645,1.2516245102687755
AXP,0.2528381644714434,105,0.6684096875563673,0.8089539577650615
ALL,0.2528265125065582,105,0.6339377578050363,1.040186344655991
TXN,0.2527555008645573,105,0.5672565712207146,0.9084890817725652
ELV,0.25257687678825247,105,0.48250065312040297,1.1111930095796931
HII,0.2519089945179264,105,0.353324921144328,2.096342908948486
DOW,0.2505683015813132,105,0.41081590691319525,1.4820037984210395
HPQ,0.25043274346440786,105,0.4588341489057107,1.4322712974256457
AMP,0.2501663598869494,105,0.6275183214861974,1.0202589690951371
AWK,0.2500314835699833,105,0.41218421691624224,1.628432397883421
CPRT,0.24973897820694668,105,0.7260889222017058,0.8025016489002307
PGR,0.2494971584393414,105,0.705069520559438,0.8975634908659588
EBAY,0.24939306710567777,105,0.6254889663651292,0.8120629485563247
CINF,0.24885413960033204,105,0.5610694241075336,1.0747336016024678
CPT,0.24854157370288474,105,0.5563919065997245,1.1090900973886193
ANSS,0.2472538723911232,105,0.5011554044692859,1.1586186150356435
MKC,0.2457520917836733,105,0.4422552322489731,1.723337297127318
GDDY,0.24560097816531476,105,0.8127670376740754,0.5700538106322933
EG,0.24523889229186535,105,0.3286250588504209,1.5660927667218754
COO,0.2451920841713466,105,0.4013690501967092,1.615217911626559
SHW,0.24502398181655133,105,0.6890111755082062,0.7688013411160167
OXY,0.24438052826487247,105,0.4225824568486055,1.374813475578135
TYL,0.24322496038497898,105,0.7516381786127803,0.5918867294968402
ROL,0.24302443275417804,105,0.5364852646579579,1.137236281720767
VMC,0.2426402980054564,105,0.6457878998479987,0.8871733186333767
MNST,0.24245050971063029,105,0.39921620471226765,1.4416842708789173
GLW,0.24183485137007912,105,0.6008144510005289,1.00450980070792
DD,0.24165422145023652,105,0.47935363553761057,1.2571208246640664
BMY,0.24134468620007093,105,0.6684328684563905,0.7967811475427847
CDW,0.24127003252168303,105,0.47866943366809633,1.3526095783304843
ACGL,0.24093858534318266,105,0.6651634451233368,0.8323839785483783
ACN,0.240202847387761,105,0.5644137025566784,1.0270356818528628
NVR,0.23960262331986665,105,0.7925098412026591,0.634302020118673
PSA,0.23939848430434227,105,0.5681385905011191,0.9438398184195255
ISRG,0.23826370230823965,105,0.6606305593134317,1.0312475907431744
EMN,0.2381618027226952,105,0.5756037483247163,0.9296756390107334
TAP,0.23805924420701535,105,0.4430493654939063,1.6804341211100642
XOM,0.2376270728196833,105,0.33021335419674125,1.7461830946431773
